panel_uid,source_record_id,source_doi,source_doi_url,figure_id,panel_id,axis,chosen_model,usable_for_downstream,confidence,raw_anchor_count,parsed_anchor_count,normalized_rmse,slope,intercept,manual_review_recommended
batch3/case311/figure_3__panel_d,batch3/case311,10.1002/adfm.202403099,https://doi.org/10.1002/adfm.202403099,figure_3,d,y,linear,yes,0.969,4,4,0.001085469891990212,-3.43,52.099999999999994,False
batch3/case311/figure_3__panel_e,batch3/case311,10.1002/adfm.202403099,https://doi.org/10.1002/adfm.202403099,figure_3,e,x,linear,yes,0.9898,4,4,0.0003554957038950583,1048.0,436.45,False
batch3/case311/figure_3__panel_e,batch3/case311,10.1002/adfm.202403099,https://doi.org/10.1002/adfm.202403099,figure_3,e,y,linear,yes,0.9782,6,6,0.0007623139283300905,-2.395,32.0,False
batch3/case314/figure_5__panel_a,batch3/case314,10.1002/adfm.202403467,https://doi.org/10.1002/adfm.202403467,figure_5,a,x,linear,yes,1.0,7,7,0.0,580.0,420.0,False
batch3/case314/figure_5__panel_a,batch3/case314,10.1002/adfm.202403467,https://doi.org/10.1002/adfm.202403467,figure_5,a,y,linear,yes,1.0,5,5,0.0,-1.475,40.0,False
batch3/case314/figure_5__panel_i,batch3/case314,10.1002/adfm.202403467,https://doi.org/10.1002/adfm.202403467,figure_5,i,x,linear,yes,0.9828,3,3,0.0006017400834176922,598.5,370.34999999999997,False
batch3/case314/figure_5__panel_i,batch3/case314,10.1002/adfm.202403467,https://doi.org/10.1002/adfm.202403467,figure_5,i,y,linear,yes,0.9658,3,3,0.001198491441241111,-1.3289473684210527,46.478947368421046,False
batch3/case315/figure_4__panel_a,batch3/case315,10.1002/adfm.202404061,https://doi.org/10.1002/adfm.202404061,figure_4,a,x,linear,yes,0.9612,6,6,0.0013564839414176096,1324.6285714285716,343.9638095238095,False
batch3/case315/figure_4__panel_a,batch3/case315,10.1002/adfm.202404061,https://doi.org/10.1002/adfm.202404061,figure_4,a,y,linear,yes,0.9553,7,7,0.0015636630396807264,-1.0126071428571428,29.689285714285745,False
batch3/case315/figure_5__a,batch3/case315,10.1002/adfm.202404061,https://doi.org/10.1002/adfm.202404061,figure_5,a,x,linear,yes,0.9744,3,3,0.0008962063132909347,657.5,466.33333333333337,False
batch3/case315/figure_5__a,batch3/case315,10.1002/adfm.202404061,https://doi.org/10.1002/adfm.202404061,figure_5,a,y,linear,yes,0.9363,4,4,0.0022291119712275547,-1.873,29.30000000000001,False
batch3/case316/figure_3__panel_d,batch3/case316,10.1002/adfm.202404105,https://doi.org/10.1002/adfm.202404105,figure_3,d,x,linear,yes,0.9902,4,4,0.0003424300118682874,544.0,435.95,False
batch3/case316/figure_3__panel_d,batch3/case316,10.1002/adfm.202404105,https://doi.org/10.1002/adfm.202404105,figure_3,d,y,linear,yes,0.8859,3,3,0.003994953566025694,-1.3865000000000003,40.51666666666662,False
batch3/case316/figure_3__panel_h,batch3/case316,10.1002/adfm.202404105,https://doi.org/10.1002/adfm.202404105,figure_3,h,x,linear,yes,1.0,6,6,9.634477773018307e-17,2950.0000000000005,411.0,False
batch3/case316/figure_3__panel_h,batch3/case316,10.1002/adfm.202404105,https://doi.org/10.1002/adfm.202404105,figure_3,h,y,linear,yes,0.9746,5,5,0.0008907235428302423,-2.29,40.0,False
batch3/case318/figure_6__panel_A,batch3/case318,10.1002/adfm.202404254,https://doi.org/10.1002/adfm.202404254,figure_6,a,x,linear,yes,1.0,6,6,0.0,680.0,458.0,False
batch3/case318/figure_6__panel_A,batch3/case318,10.1002/adfm.202404254,https://doi.org/10.1002/adfm.202404254,figure_6,a,y,linear,yes,0.9425,5,5,0.0020127712962181347,-0.3517,7.539999999999992,False
batch3/case318/figure_6__panel_E,batch3/case318,10.1002/adfm.202404254,https://doi.org/10.1002/adfm.202404254,figure_6,e,x,linear,yes,0.9832,5,5,0.0005870169579131474,685.8108108108108,460.87837837837844,False
batch3/case318/figure_6__panel_E,batch3/case318,10.1002/adfm.202404254,https://doi.org/10.1002/adfm.202404254,figure_6,e,y,linear,yes,0.9714,3,3,0.0010020680332952425,-27.582142857142856,45.104761904761915,False
batch3/case318/figure_7__B,batch3/case318,10.1002/adfm.202404254,https://doi.org/10.1002/adfm.202404254,figure_7,b,x,linear,yes,0.9775,6,6,0.0007865327055278851,672.2857142857142,464.90476190476187,False
batch3/case318/figure_7__B,batch3/case318,10.1002/adfm.202404254,https://doi.org/10.1002/adfm.202404254,figure_7,b,y,linear,yes,0.9637,7,7,0.0012698412698412338,-0.3742857142857143,8.857142857142861,False
batch3/case324/figure_5__panel_d,batch3/case324,10.1002/adfm.202405726,https://doi.org/10.1002/adfm.202405726,figure_5,d,x,linear,yes,0.941,6,6,0.0020639595130554017,377.41428571428577,475.22380952380956,False
batch3/case324/figure_5__panel_d,batch3/case324,10.1002/adfm.202405726,https://doi.org/10.1002/adfm.202405726,figure_5,d,y,linear,yes,0.9678,6,6,0.0011273836907805665,-2.7897142857142856,98.4809523809524,False
batch3/case325/figure_4__panel_a,batch3/case325,10.1002/adfm.202405881,https://doi.org/10.1002/adfm.202405881,figure_4,a,x,linear,yes,0.9618,3,3,0.0013366857867421066,661.2499999999999,430.25,False
batch3/case325/figure_4__panel_a,batch3/case325,10.1002/adfm.202405881,https://doi.org/10.1002/adfm.202405881,figure_4,a,y,linear,yes,0.9874,4,4,0.0004419106674900833,-3.372,16.55000000000001,False
batch3/case325/figure_4__panel_b,batch3/case325,10.1002/adfm.202405881,https://doi.org/10.1002/adfm.202405881,figure_4,b,x,linear,yes,0.9783,4,4,0.0007579891449151398,492.0,440.1,False
batch3/case325/figure_4__panel_b,batch3/case325,10.1002/adfm.202405881,https://doi.org/10.1002/adfm.202405881,figure_4,b,y,linear,yes,0.9723,3,3,0.0009699681497757992,-0.6075,29.166666666666643,False
batch3/case328/figure_5__panel_a,batch3/case328,10.1002/adfm.202406188,https://doi.org/10.1002/adfm.202406188,figure_5,a,x,linear,yes,0.9792,5,5,0.0007268515557220113,421.50000000000006,481.20000000000005,False
batch3/case328/figure_5__panel_a,batch3/case328,10.1002/adfm.202406188,https://doi.org/10.1002/adfm.202406188,figure_5,a,y,linear,yes,0.9075,6,6,0.0032362519188784116,-5.517428571428572,47.21428571428572,False
batch3/case330/figure_1__panel_j,batch3/case330,10.1002/adfm.202406670,https://doi.org/10.1002/adfm.202406670,figure_1,j,x,linear,yes,1.0,4,4,0.0,570.0,409.0,False
batch3/case330/figure_1__panel_j,batch3/case330,10.1002/adfm.202406670,https://doi.org/10.1002/adfm.202406670,figure_1,j,y,linear,yes,0.9716,5,5,0.0009924305700863968,-3.56,40.400000000000006,False
batch3/case330/figure_4__panel_a,batch3/case330,10.1002/adfm.202406670,https://doi.org/10.1002/adfm.202406670,figure_4,a,x,linear,yes,0.9646,4,4,0.0012391812501155771,579.35,422.08000000000004,False
batch3/case330/figure_4__panel_a,batch3/case330,10.1002/adfm.202406670,https://doi.org/10.1002/adfm.202406670,figure_4,a,y,linear,yes,0.9752,5,5,0.0008686133839656661,-3.525,34.19999999999999,False
batch3/case330/figure_4__panel_g,batch3/case330,10.1002/adfm.202406670,https://doi.org/10.1002/adfm.202406670,figure_4,g,x,linear,yes,0.98,7,7,0.0007009513587895092,587.8571428571429,428.7857142857143,False
batch3/case330/figure_4__panel_g,batch3/case330,10.1002/adfm.202406670,https://doi.org/10.1002/adfm.202406670,figure_4,g,y,linear,yes,0.976,6,6,0.0008417102882636395,-567.4285714285714,19.14285714285714,False
batch3/case331/figure_3__panel_a,batch3/case331,10.1002/adfm.202406708,https://doi.org/10.1002/adfm.202406708,figure_3,a,x,linear,yes,0.9803,5,5,0.0006899971106431488,886.9999999999999,416.99999999999994,False
batch3/case331/figure_3__panel_a,batch3/case331,10.1002/adfm.202406708,https://doi.org/10.1002/adfm.202406708,figure_3,a,y,linear,yes,0.9024,7,7,0.003415046138202302,-2.190535714285714,29.42500000000004,False
batch3/case331/figure_3__panel_h,batch3/case331,10.1002/adfm.202406708,https://doi.org/10.1002/adfm.202406708,figure_3,h,x,linear,yes,0.9772,6,6,0.0007969394198288836,706.4285714285713,415.0238095238095,False
batch3/case331/figure_3__panel_h,batch3/case331,10.1002/adfm.202406708,https://doi.org/10.1002/adfm.202406708,figure_3,h,y,linear,yes,1.0,3,3,0.0,-2.58,55.0,False
batch3/case332/figure_4__panel_a,batch3/case332,10.1002/adfm.202406755,https://doi.org/10.1002/adfm.202406755,figure_4,a,x,linear,yes,0.9822,5,5,0.0006216979042596899,985.0,457.19999999999993,False
batch3/case332/figure_4__panel_a,batch3/case332,10.1002/adfm.202406755,https://doi.org/10.1002/adfm.202406755,figure_4,a,y,linear,yes,0.9587,4,4,0.001444947983731931,-3.497741935483871,22.44032258064516,False
batch3/case332/figure_4__panel_f,batch3/case332,10.1002/adfm.202406755,https://doi.org/10.1002/adfm.202406755,figure_4,f,x,linear,yes,0.9668,5,5,0.0011620053996192366,805.0,420.4,False
batch3/case332/figure_4__panel_f,batch3/case332,10.1002/adfm.202406755,https://doi.org/10.1002/adfm.202406755,figure_4,f,y,linear,yes,0.9619,6,6,0.001334722166956388,-792.5714285714286,98.09523809523809,False
batch3/case334/figure_3__a,batch3/case334,10.1002/adfm.202407407,https://doi.org/10.1002/adfm.202407407,figure_3,a,x,linear,yes,0.959,4,4,0.001433828684568525,955.4999999999999,432.45,False
batch3/case334/figure_3__a,batch3/case334,10.1002/adfm.202407407,https://doi.org/10.1002/adfm.202407407,figure_3,a,y,linear,yes,0.9858,4,4,0.0004980106854119586,-1.496,41.05,False
batch3/case334/figure_3__f,batch3/case334,10.1002/adfm.202407407,https://doi.org/10.1002/adfm.202407407,figure_3,f,x,linear,yes,1.0,4,4,0.0,880.0,439.0,False
batch3/case334/figure_3__f,batch3/case334,10.1002/adfm.202407407,https://doi.org/10.1002/adfm.202407407,figure_3,f,y,linear,yes,0.9589,5,5,0.0014390989949130543,-1.298,60.0,False
batch3/case335/figure_2__panel_f,batch3/case335,10.1002/adfm.202407600,https://doi.org/10.1002/adfm.202407600,figure_2,f,x,linear,yes,0.9808,3,3,0.000671516411383236,877.4999999999999,513.1666666666667,False
batch3/case335/figure_2__panel_f,batch3/case335,10.1002/adfm.202407600,https://doi.org/10.1002/adfm.202407600,figure_2,f,y,linear,yes,1.0,5,5,0.0,-17.4,218.0,False
batch3/case335/figure_3__e,batch3/case335,10.1002/adfm.202407600,https://doi.org/10.1002/adfm.202407600,figure_3,e,x,linear,yes,0.9857,3,3,0.00049921810068643,1652.4999999999995,437.28333333333336,False
batch3/case335/figure_3__e,batch3/case335,10.1002/adfm.202407600,https://doi.org/10.1002/adfm.202407600,figure_3,e,y,linear,yes,0.9396,5,5,0.002113405548383387,-2.7546666666666666,60.900000000000006,False
batch3/case335/figure_4__panel_d,batch3/case335,10.1002/adfm.202407600,https://doi.org/10.1002/adfm.202407600,figure_4,d,x,linear,yes,0.773,3,3,0.007945020013332025,1112.4999999999998,438.25,False
batch3/case335/figure_4__panel_d,batch3/case335,10.1002/adfm.202407600,https://doi.org/10.1002/adfm.202407600,figure_4,d,y,linear,yes,0.9623,4,4,0.0013187467383674826,-2.65525,28.109999999999985,False
batch3/case338/figure_5__panel_a,batch3/case338,10.1002/adfm.202408823,https://doi.org/10.1002/adfm.202408823,figure_5,a,x,linear,yes,0.9887,6,6,0.0003957710626935078,603.7142857142857,406.42857142857144,False
batch3/case338/figure_5__panel_a,batch3/case338,10.1002/adfm.202408823,https://doi.org/10.1002/adfm.202408823,figure_5,a,y,linear,yes,0.986,4,4,0.0004899128421334222,-0.9315,16.400000000000006,False
batch3/case339/figure_4__panel_a,batch3/case339,10.1002/adfm.202409251,https://doi.org/10.1002/adfm.202409251,figure_4,a,x,linear,yes,0.988,5,5,0.0004196479413570015,843.0,281.5,False
batch3/case339/figure_4__panel_a,batch3/case339,10.1002/adfm.202409251,https://doi.org/10.1002/adfm.202409251,figure_4,a,y,linear,yes,0.9404,5,5,0.002084629226588177,-5.63,36.400000000000006,False
batch3/case342/figure_3__panel_a,batch3/case342,10.1002/adfm.202409575,https://doi.org/10.1002/adfm.202409575,figure_3,a,x,linear,yes,0.953,5,5,0.001645759915727515,712.9999999999999,409.59999999999997,False
batch3/case342/figure_3__panel_a,batch3/case342,10.1002/adfm.202409575,https://doi.org/10.1002/adfm.202409575,figure_3,a,y,linear,yes,1.0,4,4,0.0,-0.91,26.0,False
batch3/case343/figure_3__panel_g,batch3/case343,10.1002/adfm.202409924,https://doi.org/10.1002/adfm.202409924,figure_3,g,x,linear,yes,0.9729,6,6,0.0009501571999604694,355.68571428571425,434.87619047619046,False
batch3/case343/figure_3__panel_g,batch3/case343,10.1002/adfm.202409924,https://doi.org/10.1002/adfm.202409924,figure_3,g,y,linear,yes,0.9713,6,6,0.0010054795189554098,-0.25225714285714285,45.53809523809524,False
batch3/case344/figure_3__panel_a,batch3/case344,10.1002/adfm.202410379,https://doi.org/10.1002/adfm.202410379,figure_3,a,x,linear,yes,1.0,5,5,0.0,2430.0,578.0,False
batch3/case344/figure_3__panel_a,batch3/case344,10.1002/adfm.202410379,https://doi.org/10.1002/adfm.202410379,figure_3,a,y,linear,yes,0.985,6,6,0.000526466559031764,-4.0407142857142855,58.21428571428572,False
batch3/case345/figure_3__panel_a,batch3/case345,10.1002/adfm.202411024,https://doi.org/10.1002/adfm.202411024,figure_3,a,x,linear,yes,0.9707,4,4,0.0010268810567590045,578.0499999999998,438.7399999999999,False
batch3/case345/figure_3__panel_a,batch3/case345,10.1002/adfm.202411024,https://doi.org/10.1002/adfm.202411024,figure_3,a,y,linear,yes,0.9685,4,4,0.0011030576816569433,-0.8918,22.17999999999998,False
batch3/case345/figure_4__panel_a,batch3/case345,10.1002/adfm.202411024,https://doi.org/10.1002/adfm.202411024,figure_4,a,x,linear,yes,1.0,4,4,0.0,580.0,438.0,False
batch3/case345/figure_4__panel_a,batch3/case345,10.1002/adfm.202411024,https://doi.org/10.1002/adfm.202411024,figure_4,a,y,linear,yes,1.0,4,4,0.0,-0.84,24.0,False
batch3/case346/figure_2__a,batch3/case346,10.1002/adfm.202411111,https://doi.org/10.1002/adfm.202411111,figure_2,a,x,linear,yes,0.9714,5,5,0.0009997917317482454,612.9999999999999,347.19999999999993,False
batch3/case346/figure_2__a,batch3/case346,10.1002/adfm.202411111,https://doi.org/10.1002/adfm.202411111,figure_2,a,y,linear,yes,0.8825,4,4,0.0041118935998449395,-0.9232,12.070000000000022,False
batch3/case346/figure_2__j,batch3/case346,10.1002/adfm.202411111,https://doi.org/10.1002/adfm.202411111,figure_2,j,x,linear,yes,0.981,3,3,0.000666094397565059,619.2499999999999,397.58333333333337,False
batch3/case346/figure_2__j,batch3/case346,10.1002/adfm.202411111,https://doi.org/10.1002/adfm.202411111,figure_2,j,y,linear,yes,0.8101,4,4,0.006646275957037874,-84.74000000000001,35.839999999999975,False
batch3/case347/figure_3__panel_a,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_3,a,x,linear,yes,0.9781,6,6,0.0007661721854707524,312.2857142857142,393.1428571428571,False
batch3/case347/figure_3__panel_a,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_3,a,y,linear,yes,0.9746,6,6,0.0008886458061965715,-0.21497142857142856,69.88571428571429,False
batch3/case347/figure_3__panel_e,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_3,e,x,linear,yes,0.9776,5,5,0.0007825845823588429,1566.0000000000002,404.0,False
batch3/case347/figure_3__panel_e,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_3,e,y,linear,yes,0.9701,6,6,0.0010472791260576653,-2.1542857142857144,131.04761904761904,False
batch3/case347/figure_3__panel_g,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_3,g,x,linear,yes,0.9699,4,4,0.0010547490459904818,352.99999999999994,292.9,False
batch3/case347/figure_3__panel_g,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_3,g,y,linear,yes,0.9744,6,6,0.0008953023290894229,-0.21382857142857142,86.31428571428572,False
batch3/case347/figure_4__a,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_4,a,x,linear,yes,0.9775,4,4,0.0007892255871832439,289.25,412.29999999999995,False
batch3/case347/figure_4__a,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_4,a,y,linear,yes,0.9747,6,6,0.0008838628396567492,-2.390857142857143,74.0095238095238,False
batch3/case347/figure_4__d,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_4,d,x,linear,yes,1.0,5,5,8.190694360346976e-17,2891.6666666666665,412.0,False
batch3/case347/figure_4__d,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_4,d,y,linear,yes,1.0,5,5,0.0,-18.6875,113.75,False
batch3/case347/figure_5__panel_a,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_5,a,x,linear,yes,0.9751,6,6,0.000871761394736791,341.99999999999994,424.3333333333333,False
batch3/case347/figure_5__panel_a,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_5,a,y,linear,yes,1.0,6,6,0.0,-0.236,73.0,False
batch3/case347/figure_5__panel_c,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_5,c,x,linear,yes,1.0,4,4,0.0,285.0,459.0,False
batch3/case347/figure_5__panel_c,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_5,c,y,linear,yes,1.0,6,6,0.0,-2.36,72.0,False
batch3/case347/figure_5__panel_e,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_5,e,x,linear,yes,0.969,5,5,0.0010836942284738985,2844.6666666666665,433.58000000000004,False
batch3/case347/figure_5__panel_e,batch3/case347,10.1002/adfm.202411283,https://doi.org/10.1002/adfm.202411283,figure_5,e,y,linear,yes,0.9763,5,5,0.0008303355060282079,-18.425,86.89999999999999,False
batch3/case348/figure_2__d,batch3/case348,10.1002/adfm.202411582,https://doi.org/10.1002/adfm.202411582,figure_2,d,x,linear,yes,0.9805,5,5,0.0006842150119502973,895.0000000000001,1428.7000000000003,False
batch3/case348/figure_2__d,batch3/case348,10.1002/adfm.202411582,https://doi.org/10.1002/adfm.202411582,figure_2,d,y,linear,yes,0.9764,6,6,0.0008271478265289196,-2887.142857142857,89.14285714285714,False
batch3/case350/figure_3__panel_a,batch3/case350,10.1002/adfm.202412522,https://doi.org/10.1002/adfm.202412522,figure_3,a,x,linear,yes,1.0,4,4,0.0,750.0,439.0,False
batch3/case350/figure_3__panel_a,batch3/case350,10.1002/adfm.202412522,https://doi.org/10.1002/adfm.202412522,figure_3,a,y,linear,yes,0.901,5,5,0.0034662590699761882,-105.8,19.0,False
batch3/case350/figure_3__panel_e,batch3/case350,10.1002/adfm.202412522,https://doi.org/10.1002/adfm.202412522,figure_3,e,x,linear,yes,0.9839,3,3,0.0005625352276742621,1047.5,500.91666666666663,False
batch3/case350/figure_3__panel_e,batch3/case350,10.1002/adfm.202412522,https://doi.org/10.1002/adfm.202412522,figure_3,e,y,linear,yes,0.9717,4,4,0.000988959842238844,-140.9,38.94999999999999,False
batch3/case351/figure_3__a,batch3/case351,10.1002/adfm.202412685,https://doi.org/10.1002/adfm.202412685,figure_3,a,x,linear,yes,1.0,3,3,0.0,784.9999999999999,437.0,False
batch3/case351/figure_3__a,batch3/case351,10.1002/adfm.202412685,https://doi.org/10.1002/adfm.202412685,figure_3,a,y,linear,yes,0.9895,3,3,0.000366896151260677,-0.5616578947368421,10.113157894736815,False
batch3/case351/figure_4__panel_a,batch3/case351,10.1002/adfm.202412685,https://doi.org/10.1002/adfm.202412685,figure_4,a,x,linear,yes,0.9499,6,6,0.0017537788058821881,340.99999999999994,418.3333333333333,False
batch3/case351/figure_4__panel_a,batch3/case351,10.1002/adfm.202412685,https://doi.org/10.1002/adfm.202412685,figure_4,a,y,linear,yes,0.953,6,6,0.0016440620800683746,-1.3078571428571428,18.047619047619065,False
batch3/case351/figure_6__panel_a,batch3/case351,10.1002/adfm.202412685,https://doi.org/10.1002/adfm.202412685,figure_6,a,x,linear,yes,0.978,5,5,0.0007702797933280435,795.0,431.7,False
batch3/case351/figure_6__panel_a,batch3/case351,10.1002/adfm.202412685,https://doi.org/10.1002/adfm.202412685,figure_6,a,y,linear,yes,0.9779,6,6,0.0007745491027037229,-0.5534285714285714,20.309523809523824,False
batch3/case351/figure_6__panel_d,batch3/case351,10.1002/adfm.202412685,https://doi.org/10.1002/adfm.202412685,figure_6,d,x,linear,yes,0.9809,6,6,0.0006677254800750486,357.71428571428567,431.85714285714283,False
batch3/case351/figure_6__panel_d,batch3/case351,10.1002/adfm.202412685,https://doi.org/10.1002/adfm.202412685,figure_6,d,y,linear,yes,0.9731,6,6,0.0009404803881044677,-1.4057142857142857,30.095238095238102,False
batch3/case357/figure_3__panel_a,batch3/case357,10.1002/adfm.202414554,https://doi.org/10.1002/adfm.202414554,figure_3,a,x,linear,yes,0.9769,9,9,0.0008078912095818852,486.6666666666666,473.88888888888886,False
batch3/case357/figure_3__panel_a,batch3/case357,10.1002/adfm.202414554,https://doi.org/10.1002/adfm.202414554,figure_3,a,y,linear,yes,0.9747,6,6,0.0008838628396567299,-2.9885714285714284,36.23809523809524,False
batch3/case357/figure_4__panel_a,batch3/case357,10.1002/adfm.202414554,https://doi.org/10.1002/adfm.202414554,figure_4,a,x,linear,yes,0.9883,5,5,0.00040814244224329424,432.99999999999994,419.79999999999995,False
batch3/case357/figure_4__panel_a,batch3/case357,10.1002/adfm.202414554,https://doi.org/10.1002/adfm.202414554,figure_4,a,y,linear,yes,1.0,6,6,0.0,-2.65,33.5,False
batch3/case357/figure_4__panel_g,batch3/case357,10.1002/adfm.202414554,https://doi.org/10.1002/adfm.202414554,figure_4,g,x,linear,yes,0.9767,6,6,0.000814214118235579,691.4285714285713,442.19047619047615,False
batch3/case357/figure_4__panel_g,batch3/case357,10.1002/adfm.202414554,https://doi.org/10.1002/adfm.202414554,figure_4,g,y,linear,yes,0.9697,6,6,0.0010590905447725471,-2.657142857142857,55.809523809523796,False
batch3/case359/figure_2__panel_a,batch3/case359,10.1002/adfm.202415375,https://doi.org/10.1002/adfm.202415375,figure_2,a,x,linear,yes,1.0,4,4,0.0,280.0,417.0,False
batch3/case359/figure_2__panel_a,batch3/case359,10.1002/adfm.202415375,https://doi.org/10.1002/adfm.202415375,figure_2,a,y,linear,yes,0.9429,4,4,0.001996905157570914,-0.9583,21.180000000000007,False
batch3/case359/figure_2__panel_g,batch3/case359,10.1002/adfm.202415375,https://doi.org/10.1002/adfm.202415375,figure_2,g,x,linear,yes,0.9791,6,6,0.0007310266723757759,654.5714285714286,436.1428571428571,False
batch3/case359/figure_2__panel_g,batch3/case359,10.1002/adfm.202415375,https://doi.org/10.1002/adfm.202415375,figure_2,g,y,linear,yes,0.9727,4,4,0.0009542204834584051,-0.957,48.20000000000002,False
batch3/case359/figure_3__panel_e,batch3/case359,10.1002/adfm.202415375,https://doi.org/10.1002/adfm.202415375,figure_3,e,x,linear,yes,0.9774,3,3,0.0007896223128828487,1791.0,454.40000000000003,False
batch3/case359/figure_3__panel_e,batch3/case359,10.1002/adfm.202415375,https://doi.org/10.1002/adfm.202415375,figure_3,e,y,linear,yes,0.9695,4,4,0.0010671657544542319,-1.047,34.95000000000002,False
batch3/case362/figure_3__panel_A,batch3/case362,10.1002/adfm.202416678,https://doi.org/10.1002/adfm.202416678,figure_3,a,x,linear,yes,0.9948,3,3,0.0001818851098140367,527.1621621621622,440.9594594594595,False
batch3/case362/figure_3__panel_A,batch3/case362,10.1002/adfm.202416678,https://doi.org/10.1002/adfm.202416678,figure_3,a,y,linear,yes,0.9495,3,3,0.0017658749440976967,0.70075,27.349999999999994,False
batch3/case367/figure_5__panel_a,batch3/case367,10.1002/adfm.202417924,https://doi.org/10.1002/adfm.202417924,figure_5,a,x,linear,yes,0.9783,5,5,0.0007607111002432231,402.5,382.3,False
batch3/case367/figure_5__panel_a,batch3/case367,10.1002/adfm.202417924,https://doi.org/10.1002/adfm.202417924,figure_5,a,y,linear,yes,1.0,8,8,0.0,-0.21,13.0,False
batch3/case367/figure_5__panel_e,batch3/case367,10.1002/adfm.202417924,https://doi.org/10.1002/adfm.202417924,figure_5,e,x,linear,yes,0.9653,5,5,0.0012127926100356141,402.74999999999994,425.03,False
batch3/case367/figure_5__panel_e,batch3/case367,10.1002/adfm.202417924,https://doi.org/10.1002/adfm.202417924,figure_5,e,y,linear,yes,0.9732,5,5,0.0009372391469972394,-73.05,90.9,False
batch3/case368/figure_4__panel_a,batch3/case368,10.1002/adfm.202417976,https://doi.org/10.1002/adfm.202417976,figure_4,a,x,linear,yes,1.0,5,5,0.0,350.0,392.5,False
batch3/case368/figure_4__panel_a,batch3/case368,10.1002/adfm.202417976,https://doi.org/10.1002/adfm.202417976,figure_4,a,y,linear,yes,1.0,4,4,0.0,-0.92,35.5,False
batch3/case369/figure_4__panel_a,batch3/case369,10.1002/adfm.202418264,https://doi.org/10.1002/adfm.202418264,figure_4,a,x,linear,yes,0.9281,4,4,0.0025149198071563405,520.4,390.06999999999994,False
batch3/case369/figure_4__panel_a,batch3/case369,10.1002/adfm.202418264,https://doi.org/10.1002/adfm.202418264,figure_4,a,y,linear,yes,0.9507,6,6,0.0017261736995593357,-2.584142857142857,26.67619047619047,False
batch3/case369/figure_4__panel_f,batch3/case369,10.1002/adfm.202418264,https://doi.org/10.1002/adfm.202418264,figure_4,f,x,linear,yes,0.9626,7,7,0.0013079368576475864,522.3571428571429,388.96428571428567,False
batch3/case369/figure_4__panel_f,batch3/case369,10.1002/adfm.202418264,https://doi.org/10.1002/adfm.202418264,figure_4,f,y,linear,yes,0.9262,6,6,0.002581770063997072,-2.6727142857142856,34.747619047619054,False
batch3/case371/figure_4__panel_e,batch3/case371,10.1002/adfm.202418423,https://doi.org/10.1002/adfm.202418423,figure_4,e,x,linear,yes,0.9763,6,6,0.0008310267991431077,339.2857142857143,423.4761904761905,False
batch3/case371/figure_4__panel_e,batch3/case371,10.1002/adfm.202418423,https://doi.org/10.1002/adfm.202418423,figure_4,e,y,linear,yes,1.0,3,3,0.0,-5.35,42.0,False
batch3/case374/figure_5__panel_k,batch3/case374,10.1002/adfm.202419492,https://doi.org/10.1002/adfm.202419492,figure_5,k,x,linear,yes,1.0,3,3,0.0,499.99999999999994,1015.9999999999999,False
batch3/case374/figure_5__panel_k,batch3/case374,10.1002/adfm.202419492,https://doi.org/10.1002/adfm.202419492,figure_5,k,y,linear,yes,1.0,5,5,0.0,-16.6,37.0,False
batch3/case375/figure_4__panel_b,batch3/case375,10.1002/adfm.202419795,https://doi.org/10.1002/adfm.202419795,figure_4,b,x,linear,yes,0.9783,5,5,0.0007607111002431654,402.49999999999994,925.2,False
batch3/case375/figure_4__panel_b,batch3/case375,10.1002/adfm.202419795,https://doi.org/10.1002/adfm.202419795,figure_4,b,y,linear,yes,0.8621,5,5,0.004825862089755196,-6.327,23.620000000000005,False
batch3/case377/figure_4__a,batch3/case377,10.1002/adfm.202420163,https://doi.org/10.1002/adfm.202420163,figure_4,a,x,linear,yes,0.9786,4,4,0.0007503583817113069,993.9999999999999,412.09999999999997,False
batch3/case377/figure_4__a,batch3/case377,10.1002/adfm.202420163,https://doi.org/10.1002/adfm.202420163,figure_4,a,y,linear,yes,0.9794,5,5,0.0007195494974565302,-2.602,24.80000000000001,False
